194,A400010,00200,00000,CAPITAL COSTS -MVBLE EQUIP
194,A400010,00200,00100,B
194,A400010,00200,00200,CAPITAL COSTS-MVBLE EQUIPMENT
194,A400010,00200,00500,TISSUE TYPING LABORATORY
194,A400010,00300,00000,OPERATION OF PLANT
194,A400010,00300,00100,C
194,A400010,00300,00200,OPERATION AND MAINTENANCE OF PLANT
194,A400010,00300,00500,ADMINISTRATIVE & GENERAL
194,A400010,00400,00000,OPERATION OF PLANT
194,A400010,00400,00100,C
194,A400010,00400,00500,TISSUE TYPING LABORATORY
194,A400010,00500,00000,OPERATION OF PLANT
194,A400010,00500,00100,C
194,A400010,00500,00500,RESEARCH
194,A400010,00600,00000,OPERATION OF PLANT
194,A400010,00600,00100,C
194,A400010,00600,00500,RESEARCH AND REFERENCE 61603
194,A400010,00700,00000,HOUSEKEEPING
194,A400010,00700,00100,D
194,A400010,00700,00200,HOUSEKEEPING
194,A400010,00700,00500,ADMINISTRATIVE & GENERAL
194,A400010,00800,00000,HOUSEKEEPING
194,A400010,00800,00100,D
194,A400010,00800,00500,TISSUE TYPING LABORATORY
194,A400010,00900,00000,HOUSEKEEPING
194,A400010,00900,00100,D
194,A400010,00900,00500,RESEARCH AND REFERENCE 61603
194,A400010,01000,00000,SALARIES RECLASS
194,A400010,01000,00100,E
194,A400010,01000,00200,ADMINISTRATIVE & GENERAL
194,A400010,01000,00500,RESEARCH
194,A400010,01100,00000,SALARIES RECLASS
194,A400010,01100,00100,E
194,A400010,01100,00200,TISSUE TYPING LABORATORY
194,A400010,01200,00000,SERUM CYTO MCRO TRAYS
194,A400010,01200,00100,G
194,A400010,01200,00200,SERUM CYTO MCRO TRAYS
194,A400010,01200,00500,RESEARCH
194,A500010,01601,00000,AMORTIZATION OF EQUIP
194,A500010,01601,00100,A
194,A500010,01601,00300,CAPITAL COSTS-MVBLE EQUIPMENT
194,A500010,01602,00000,2021 INVENTORIAL EQUIPMENT
194,A500010,01602,00100,A
194,A500010,01602,00300,CAPITAL COSTS-MVBLE EQUIPMENT
194,A500010,01603,00000,ACADEMIC OVERHEAD RESEARCH
194,A500010,01603,00100,A
194,A500010,01603,00300,RESEARCH
194,A500010,01604,00000,ACADEMIC OVERHEAD ADJ
194,A500010,01604,00100,A
194,A500010,01604,00300,RESEARCH AND REFERENCE 61603
194,A500010,01605,00000,LABORATORY REVENUE RECHARGES
194,A500010,01605,00100,A
194,A500010,01605,00300,TISSUE TYPING LABORATORY
194,A500010,01606,00000,LABORATORY REVENUE RECHARGES
194,A500010,01606,00100,A
194,A500010,01606,00300,RESEARCH AND REFERENCE 61603
194,A500010,01607,00000,LABORATORY REVENUE RECHARGES
194,A500010,01607,00100,A
194,A500010,01607,00300,RESEARCH
194,A500010,01608,00000,LABORATORY REVENUE RECHARGES
194,A500010,01608,00100,A
