749,A000000,00100,00000,0100CAPITAL COSTS-BLDG & FIXT
749,A000000,00200,00000,0200CAPITAL COSTS-MVBLE EQUIPMENT
749,A000000,00300,00000,0300EMPLOYEE BENEFITS
749,A000000,00400,00000,0400ADMINISTRATIVE & GENERAL
749,A000000,00500,00000,0500OPERATION AND MAINTENANCE OF PLANT
749,A000000,00600,00000,0600HOUSEKEEPING
749,A000000,00700,00000,0700MEDICAL SUPPLIES
749,A000000,00800,00000,0800OTHER OVERHEAD
749,A000000,00900,00000,0900PROCUREMENT COORDINATORS
749,A000000,01000,00000,1000PROFESSIONAL EDUCATION
749,A000000,01100,00000,1100PUBLIC EDUCATION
749,A000000,01200,00000,1200REFERRAL CENTER
749,A000000,01300,00000,1300KIDNEY ACQUISITIONS
749,A000000,01400,00000,1400TISSUE TYPING LABORATORY
749,A000000,01500,00000,1500LIVER ACQUISITIONS
749,A000000,01600,00000,1600HEART ACQUISITIONS
749,A000000,01700,00000,1700PANCREAS ACQUISITIONS
749,A000000,01800,00000,1800LUNG ACQUISITIONS
749,A000000,01900,00000,1900SMALL BOWEL
749,A000000,02100,00000,2100RESEARCH
749,A000000,02200,00000,2200BLOOD BANK
749,A000000,02300,00000,2300LABORATORY-NON-TISSUE TYPING
749,A000000,02400,00000,2400DIALYSIS UNITS
749,A000000,02500,00000,2500TISSUE
749,A000000,02501,00000,2501MEMORIAL
749,A000000,02502,00000,2503DTI
749,A000000,02503,00000,2502MERGER EXPENSES
749,A100000,01700,00000,OTHER
749,A100000,01800,00000,NONREIMBURSEABLE
749,A100000,01900,00000,CONSULTING
749,A100000,01901,00000,PURCHASED SERVICES
749,A100000,01902,00000,DUES/SUBSCRIPTIONS
749,A100000,01903,00000,SPECIALITY ITEMS
749,A20H000,00900,00000,OTHER HOSPITAL EXCISION COSTS
749,A20H000,00901,00000,DONOR HOSPITAL CHARGES ACCRUAL
749,A20H000,02100,00000,OTHER PROFESSIONAL FEES
749,A20K000,00900,00000,OTHER HOSPITAL EXCISION COSTS
749,A20K000,00901,00000,DONOR HOSPITAL CHARGES ACCRUAL
749,A20K000,02100,00000,OTHER PROFESSIONAL FEES
