573,A000000,00100,00000,0100CAPITAL COSTS-BLDG & FIXT
573,A000000,00200,00000,0200CAPITAL COSTS-MVBLE EQUIPMENT
573,A000000,00300,00000,0300EMPLOYEE BENEFITS
573,A000000,00400,00000,0400ADMINISTRATIVE & GENERAL
573,A000000,00500,00000,0500OPERATION AND MAINTENANCE OF PLANT
573,A000000,00600,00000,0600HOUSEKEEPING
573,A000000,00700,00000,0700MEDICAL SUPPLIES
573,A000000,00800,00000,0800OTHER OVERHEAD
573,A000000,00900,00000,0900PROCUREMENT COORDINATORS
573,A000000,01000,00000,1000PROFESSIONAL EDUCATION
573,A000000,01100,00000,1100PUBLIC EDUCATION
573,A000000,01200,00000,1200OTHER ACQUISITION
573,A000000,01300,00000,1300KIDNEY ACQUISITIONS
573,A000000,01400,00000,1400TISSUE TYPING LABORATORY
573,A000000,01500,00000,1500LIVER ACQUISITIONS
573,A000000,01600,00000,1600HEART ACQUISITIONS
573,A000000,01700,00000,1700PANCREAS ACQUISITIONS
573,A000000,01800,00000,1800LUNG ACQUISITIONS
573,A000000,01900,00000,1900OTHER ACQUISITIONS
573,A000000,02100,00000,2100RESEARCH
573,A000000,02200,00000,2200BLOOD BANK
573,A000000,02300,00000,2300LABORATORY-NON-TISSUE TYPING
573,A000000,02400,00000,2400DIALYSIS UNITS
573,A000000,02500,00000,2500OTHER NON-REIMBURSABLE
573,A100000,01700,00000,QUALITY ASSURANCE
573,A100000,01800,00000,OTHER EXPENSE-INDIRECT
573,A100000,01900,00000,EMPLOYEE RECRUITMENT
573,A20H000,00900,00000,OTHER HOSPITAL COSTS
573,A20K000,00900,00000,OTHER HOSPITAL COSTS
573,A20L000,00900,00000,OTHER HOSPITAL COSTS
573,A20O000,00900,00000,OTHER HOSPITAL COSTS
573,A20P000,00900,00000,OTHER HOSPITAL COSTS
573,A20U000,00900,00000,OTHER HOSPITAL COSTS
573,A400010,00100,00000,TISSUE ALLOCATION
573,A400010,00100,00100,A
573,A400010,00100,00200,OTHER NON-REIMBURSABLE
573,A400010,00100,00500,PROCUREMENT COORDINATORS
573,A400010,00200,00000,TISSUE ALLOCATION
573,A400010,00200,00100,A
573,A400010,00200,00200,OTHER NON-REIMBURSABLE
573,A400010,00200,00500,PROFESSIONAL EDUCATION
573,A400010,00300,00000,TISSUE ALLOCATION
573,A400010,00300,00100,A
573,A400010,00300,00200,OTHER NON-REIMBURSABLE
573,A400010,00300,00500,PUBLIC EDUCATION
573,A400010,00400,00000,RECLASS FACILITY RENT
573,A400010,00400,00100,B
573,A400010,00400,00200,CAPITAL COSTS-BLDG & FIXT
573,A400010,00400,00500,ADMINISTRATIVE & GENERAL
573,A500010,00800,00100,B
573,A500010,00800,00300,PROCUREMENT COORDINATORS
573,A500010,01500,00000,CHARITABLE CONTRIBUTIONS
573,A500010,01500,00100,A
573,A500010,01500,00300,ADMINISTRATIVE & GENERAL
573,A500010,01600,00000,AOPO LOBBYING EXPENSES
573,A500010,01600,00100,A
573,A500010,01600,00300,ADMINISTRATIVE & GENERAL
573,A51000A,00100,00100,Y
573,A51000B,00100,00200,ADMINISTRATIVE & GENERAL
573,A51000B,00100,00300,DIVISION OVERHEAD
573,A51000C,00100,00100,B
573,A51000C,00100,00200,SIERRA DONOR SERVICES
573,A51000C,00100,00400,DCI DONOR SERVICES INC
