274,6,29P001,,1,01/01/2021,12/31/2021,05/25/2022,N,N,E,10001,4,05/23/2022,,,,05/20/2022
276,6,15HL01,,2,01/01/2021,12/31/2021,05/26/2022,N,N,E,10001,4,05/25/2022,,05/25/2022,,05/16/2022
307,8,05P003,,1,01/01/2021,12/31/2021,06/13/2022,N,N,E,10001,4,06/10/2022,,,,06/01/2022
327,8,36HL06,,2,01/01/2021,12/31/2021,08/10/2022,N,N,E,10001,4,08/09/2022,,08/09/2022,,08/05/2022
366,10,05HL03,,1,07/01/2021,06/30/2022,12/05/2022,N,N,F,10001,4,12/02/2022,,,,11/28/2022
382,2,46P001,,1,07/01/2021,06/30/2022,12/09/2022,N,N,F,10001,4,12/08/2022,,,,12/01/2022
433,8,36P001,,2,01/01/2021,12/31/2021,04/28/2023,N,N,E,10001,4,04/25/2023,,04/27/2023,,04/18/2022
490,7,01P001,,2,10/01/2020,09/30/2021,08/01/2023,N,N,E,10001,4,07/28/2023,,08/01/2023,,04/06/2022
491,6,05P004,,2,10/01/2020,09/30/2021,08/08/2023,N,N,E,10001,4,08/02/2023,,08/08/2023,,02/28/2022
492,6,44P001,,2,10/01/2020,09/30/2021,08/08/2023,N,N,E,10001,4,08/02/2023,,08/08/2023,,02/28/2022
493,6,45P004,,2,01/01/2021,12/31/2021,08/08/2023,N,N,E,10001,4,08/02/2023,,08/08/2023,,03/31/2022
494,2,20HL02,,2,10/01/2020,09/30/2021,08/09/2023,N,N,E,10001,4,08/03/2023,,08/08/2023,,03/01/2022
495,6,32P001,,2,10/01/2020,09/30/2021,08/09/2023,N,N,E,10001,4,08/02/2023,,08/08/2023,,03/01/2022
496,6,44HL01,,2,10/01/2020,09/30/2021,08/09/2023,N,N,E,10001,4,08/03/2023,,08/08/2023,,02/28/2022
497,2,12HL01,,2,10/12/2020,12/31/2020,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,03/25/2022
498,6,18P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/13/2022
499,8,21P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/17/2022
500,6,22P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/18/2022
501,8,26P002,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/23/2022
502,6,31P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/31/2022
503,8,49P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/27/2022
504,6,49P003,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/01/2023,,09/05/2023,,05/23/2022
505,6,05P005,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,06/01/2022
506,6,06P001,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,05/27/2022
507,6,33P003,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,05/25/2022
508,6,33P004,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,05/31/2022
509,6,36P002,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,06/01/2022
510,2,36P003,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,05/06/2022
511,2,36P005,,2,01/01/2021,12/31/2021,09/09/2023,N,N,E,10001,4,09/05/2023,,09/07/2023,,05/31/2022
512,11,34P001,,2,01/01/2021,12/31/2021,09/15/2023,N,N,F,10001,4,09/13/2023,,09/15/2023,,05/25/2022
513,6,42P001,,2,01/01/2021,12/31/2021,09/15/2023,N,N,E,10001,4,09/13/2023,,09/15/2023,,05/24/2022
514,6,15P001,,2,01/01/2021,12/31/2021,09/19/2023,N,N,E,10001,4,09/12/2023,,09/18/2023,,05/06/2022
515,6,16P001,,2,01/01/2021,12/31/2021,09/19/2023,N,N,E,10001,4,09/12/2023,,09/18/2023,,05/12/2022
516,6,33HL05,,2,01/01/2021,12/31/2021,09/19/2023,N,N,E,10001,4,09/12/2023,,09/18/2023,,05/10/2022
517,6,35HL02,,2,01/01/2021,12/31/2021,09/19/2023,N,N,E,10001,4,09/13/2023,,09/18/2023,,05/13/2022
518,2,45HL04,,2,01/01/2021,12/31/2021,09/19/2023,N,N,E,10001,4,09/12/2023,,09/18/2023,,05/03/2022
519,6,36HL07,,2,01/01/2021,12/31/2021,10/11/2023,N,N,E,10001,4,10/06/2023,,10/10/2023,,05/24/2022
520,6,04P001,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/12/2023,,06/01/2022
521,2,05HL04,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/10/2023,,10/12/2023,,06/03/2022
522,2,05HL08,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/11/2023,,05/26/2022
523,2,06HL05,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/10/2023,,10/12/2023,,05/26/2022
525,2,12HL01,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/11/2023,,05/26/2022
526,6,33HL04,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/10/2023,,10/12/2023,,05/27/2022
527,6,35HL01,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/11/2023,,05/27/2022
528,6,45P003,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/11/2023,,05/26/2022
529,6,50HL02,,2,01/01/2021,12/31/2021,10/12/2023,N,N,E,10001,4,10/09/2023,,10/12/2023,,06/03/2022
530,3,21HL02,,2,01/01/2021,12/31/2021,10/18/2023,N,N,E,10001,4,10/12/2023,,10/17/2023,,06/09/2022
531,2,32HL01,,2,01/01/2021,12/31/2021,10/18/2023,N,N,E,10001,4,10/12/2023,,10/17/2023,,06/06/2022
532,6,19P001,,2,01/01/2021,12/31/2021,10/20/2023,N,N,E,10001,4,10/17/2023,,10/19/2023,,07/08/2022
533,6,44P003,,2,01/01/2021,12/31/2021,10/20/2023,N,N,E,10001,4,10/17/2023,,10/19/2023,,10/05/2022
534,2,45HL12,,2,01/01/2021,12/31/2021,10/20/2023,N,N,E,10001,4,10/17/2023,,10/19/2023,,05/23/2022
535,6,23P001,,2,01/01/2021,12/31/2021,10/24/2023,N,N,E,10001,4,10/19/2023,,10/23/2023,,05/27/2022
536,2,37P002,,2,01/01/2021,12/31/2021,10/24/2023,N,N,E,10001,4,10/19/2023,,10/23/2023,,05/27/2022
537,6,52P002,,2,01/01/2021,12/31/2021,10/24/2023,N,N,E,10001,4,10/19/2023,,10/23/2023,,05/31/2022
539,2,33P001,,2,01/01/2021,12/31/2021,10/30/2023,N,N,E,10001,4,10/26/2023,,10/27/2023,,05/31/2022
540,6,39P002,,2,01/01/2021,12/31/2021,11/07/2023,N,N,E,10001,4,10/30/2023,,11/01/2023,,05/31/2022
541,6,45P002,,2,01/01/2021,12/31/2021,11/07/2023,N,N,F,10001,4,11/01/2023,,11/02/2023,,03/08/2023
542,6,12P001,,2,01/01/2021,12/31/2021,11/07/2023,N,N,E,10001,4,11/02/2023,,11/06/2023,,06/01/2022
548,8,25P001,,2,01/01/2021,12/31/2021,11/14/2023,N,N,E,10001,4,11/10/2023,,11/13/2023,,06/01/2022
550,6,03P001,,2,01/01/2021,12/31/2021,11/22/2023,N,N,E,10001,4,11/21/2023,,11/21/2023,,06/14/2022
565,6,10HL01,,2,07/01/2021,06/30/2022,02/02/2024,N,N,F,10001,4,01/26/2024,,02/01/2024,,11/15/2022
566,6,10P001,,2,07/01/2021,06/30/2022,02/02/2024,N,N,F,10001,4,01/26/2024,,02/01/2024,,11/15/2022
567,8,10P002,,2,06/01/2021,05/31/2022,02/02/2024,N,N,F,10001,4,01/26/2024,,02/01/2024,,11/01/2022
568,6,28P001,,2,07/01/2021,06/30/2022,02/02/2024,N,N,E,10001,4,02/01/2024,,02/01/2024,,10/17/2022
570,8,21HL01,,2,07/01/2021,06/30/2022,02/12/2024,N,N,F,10001,4,02/05/2024,,02/09/2024,,11/23/2022
571,6,40P002,,2,07/01/2021,06/30/2022,02/20/2024,N,N,F,10001,4,02/13/2024,,02/16/2024,,11/15/2022
572,6,11P002,,2,07/01/2021,06/30/2022,02/27/2024,N,N,F,10001,4,02/20/2024,,02/26/2024,,11/15/2022
580,10,05HL06,,2,07/01/2021,06/30/2022,04/10/2024,N,N,F,10001,4,03/28/2024,,04/02/2024,,11/29/2022
581,8,06HL04,,2,07/01/2021,06/30/2022,04/10/2024,N,N,F,10001,4,03/28/2024,,04/02/2024,,11/23/2022
582,6,50HL01,,2,07/01/2021,06/30/2022,04/10/2024,N,N,F,10001,4,03/28/2024,,04/02/2024,,11/21/2022
583,8,19HL05,,2,07/01/2021,06/30/2022,04/10/2024,N,N,F,10001,4,04/01/2024,,04/04/2024,,11/30/2022
