749,A000000,00100,00200,658561
749,A000000,00100,00300,658561
749,A000000,00100,00500,658561
749,A000000,00100,00600,-13492
749,A000000,00100,00700,645069
749,A000000,00200,00200,260640
749,A000000,00200,00300,260640
749,A000000,00200,00500,260640
749,A000000,00200,00700,260640
749,A000000,00300,00200,361334
749,A000000,00300,00300,361334
749,A000000,00300,00400,-361334
749,A000000,00400,00100,1617449
749,A000000,00400,00200,1055622
749,A000000,00400,00300,2673071
749,A000000,00400,00400,361334
749,A000000,00400,00500,3034405
749,A000000,00400,00600,-40937
749,A000000,00400,00700,2993468
749,A000000,00900,00100,2520688
749,A000000,00900,00200,2302688
749,A000000,00900,00300,4823376
749,A000000,00900,00400,-130542
749,A000000,00900,00500,4692834
749,A000000,00900,00600,-1050495
749,A000000,00900,00700,3642339
749,A000000,01000,00100,64295
749,A000000,01000,00200,147037
749,A000000,01000,00300,211332
749,A000000,01000,00400,-41189
749,A000000,01000,00500,170143
749,A000000,01000,00700,170143
749,A000000,01100,00100,1292750
749,A000000,01100,00200,1830258
749,A000000,01100,00300,3123008
749,A000000,01100,00400,-607895
749,A000000,01100,00500,2515113
749,A000000,01100,00600,-4000
749,A000000,01100,00700,2511113
749,A000000,01200,00100,1211981
749,A000000,01200,00200,437754
749,A000000,01200,00300,1649735
749,A000000,01200,00400,-281177
749,A000000,01200,00500,1368558
749,A000000,01200,00600,-207063
749,A000000,01200,00700,1161495
749,A000000,01300,00200,1785796
749,A000000,01300,00300,1785796
749,A000000,01300,00500,1785796
749,A000000,01300,00600,-30592
749,A000000,01300,00700,1755204
749,A000000,01500,00200,935197
749,A000000,01500,00300,935197
749,A000000,01500,00500,935197
749,A000000,01500,00700,935197
749,A000000,01600,00200,336061
749,A000000,01600,00300,336061
749,A000000,01600,00500,336061
749,A000000,01600,00700,336061
749,A000000,01700,00200,102321
749,A000000,01700,00300,102321
749,A000000,01700,00500,102321
749,A000000,01700,00700,102321
749,A000000,01800,00200,237663
749,A000000,01800,00300,237663
749,A000000,01800,00500,237663
749,A000000,01800,00700,237663
749,A000000,01900,00200,12038
749,A000000,01900,00300,12038
749,A000000,01900,00500,12038
749,A000000,01900,00700,12038
749,A000000,02500,00100,883949
749,A000000,02500,00200,763045
749,A000000,02500,00300,1646994
749,A000000,02500,00400,1060803
749,A000000,02500,00500,2707797
749,A000000,02500,00700,2707797
749,A000000,02501,00200,63455
749,A000000,02501,00300,63455
749,A000000,02501,00500,63455
749,A000000,02501,00700,63455
749,A000000,02502,00100,12084
749,A000000,02502,00200,66441
749,A000000,02502,00300,78525
749,A000000,02502,00500,78525
749,A000000,02502,00700,78525
749,A000000,02503,00100,314600
749,A000000,02503,00200,848532
749,A000000,02503,00300,1163132
749,A000000,02503,00500,1163132
749,A000000,02503,00600,-1163132
749,A000000,02600,00100,7917796
749,A000000,02600,00200,12204443
749,A000000,02600,00300,20122239
749,A000000,02600,00500,20122239
749,A000000,02600,00600,-2509711
749,A000000,02600,00700,17612528
749,A100000,00200,00100,305423
749,A100000,00200,00300,305423
749,A100000,00400,00200,131811
749,A100000,00400,00300,131811
749,A100000,00500,00200,91447
749,A100000,00500,00300,91447
749,A100000,00700,00200,26220
749,A100000,00700,00300,26220
749,A100000,00800,00200,69004
749,A100000,00800,00300,69004
749,A100000,00900,00200,82321
749,A100000,00900,00300,82321
749,A100000,01000,00200,138712
749,A100000,01000,00300,138712
749,A100000,01100,00200,52972
749,A100000,01100,00300,52972
749,A100000,01300,00200,6537
749,A100000,01300,00300,6537
749,A100000,01500,00100,1312026
749,A100000,01500,00300,1312026
749,A100000,01700,00200,13547
749,A100000,01700,00300,13547
749,A100000,01800,00200,11626
749,A100000,01800,00300,11626
749,A100000,01900,00200,315572
749,A100000,01900,00300,315572
749,A100000,01901,00200,68408
749,A100000,01901,00300,68408
749,A100000,01902,00200,37075
749,A100000,01902,00300,37075
749,A100000,01903,00200,10370
749,A100000,01903,00300,10370
749,A100000,02000,00100,1617449
749,A100000,02000,00200,1055622
749,A100000,02000,00300,2673071
749,A20H000,00100,00200,50468
749,A20H000,00100,00300,50468
749,A20H000,00200,00200,8132
749,A20H000,00200,00300,8132
749,A20H000,00300,00200,6573
749,A20H000,00300,00300,6573
749,A20H000,00400,00200,22135
749,A20H000,00400,00300,22135
749,A20H000,00500,00200,6467
749,A20H000,00500,00300,6467
749,A20H000,00600,00200,33478
749,A20H000,00600,00300,33478
749,A20H000,00800,00200,25107
749,A20H000,00800,00300,25107
749,A20H000,00900,00200,100103
749,A20H000,00900,00300,100103
749,A20H000,00901,00200,-1970
749,A20H000,00901,00300,-1970
749,A20H000,01000,00200,250493
749,A20H000,01000,00300,250493
749,A20H000,01200,00200,17308
749,A20H000,01200,00300,17308
749,A20H000,01300,00200,2790
749,A20H000,01300,00300,2790
749,A20H000,01500,00200,12253
749,A20H000,01500,00300,12253
749,A20H000,01800,00200,26375
749,A20H000,01800,00300,26375
749,A20H000,02000,00200,1448
749,A20H000,02000,00300,1448
749,A20H000,02100,00200,25394
749,A20H000,02100,00300,25394
749,A20H000,02200,00200,85568
749,A20H000,02200,00300,85568
749,A20H000,02300,00200,336061
749,A20H000,02300,00300,336061
749,A20K000,00100,00200,598090
749,A20K000,00100,00300,598090
749,A20K000,00200,00200,35612
749,A20K000,00200,00300,35612
749,A20K000,00300,00200,37413
749,A20K000,00300,00300,37413
749,A20K000,00400,00200,132255
749,A20K000,00400,00300,132255
749,A20K000,00500,00200,12747
749,A20K000,00500,00300,12747
749,A20K000,00600,00200,62309
749,A20K000,00600,00300,62309
749,A20K000,00800,00200,96193
749,A20K000,00800,00300,96193
749,A20K000,00900,00200,44462
749,A20K000,00900,00300,44462
749,A20K000,00901,00200,-225963
749,A20K000,00901,00300,-225963
749,A20K000,01000,00200,793118
749,A20K000,01000,00300,793118
749,A20K000,01200,00200,266511
749,A20K000,01200,00300,266511
749,A20K000,01300,00200,257185
749,A20K000,01300,00300,257185
749,A20K000,01500,00200,108463
749,A20K000,01500,00300,108463
749,A20K000,01800,00200,276090
749,A20K000,01800,00300,276090
749,A20K000,02000,00200,16243
749,A20K000,02000,00300,16243
749,A20K000,02100,00200,68186
749,A20K000,02100,00300,68186
749,A20K000,02200,00200,992678
749,A20K000,02200,00300,992678
749,A20K000,02300,00200,1785796
749,A20K000,02300,00300,1785796
749,A20L000,00100,00200,254702
749,A20L000,00100,00300,254702
749,A20L000,00200,00200,23065
749,A20L000,00200,00300,23065
749,A20L000,00300,00200,15243
749,A20L000,00300,00300,15243
749,A20L000,00400,00200,66977
749,A20L000,00400,00300,66977
749,A20L000,00500,00200,4071
749,A20L000,00500,00300,4071
749,A20L000,00600,00200,23160
749,A20L000,00600,00300,23160
749,A20L000,00800,00200,104642
749,A20L000,00800,00300,104642
749,A20L000,00900,00200,16842
749,A20L000,00900,00300,16842
749,A20L000,00901,00200,44230
749,A20L000,00901,00300,44230
749,A20L000,01000,00200,552932
749,A20L000,01000,00300,552932
749,A20L000,01200,00200,82124
749,A20L000,01200,00300,82124
749,A20L000,01300,00200,183663
749,A20L000,01300,00300,183663
749,A20L000,01500,00200,34338
749,A20L000,01500,00300,34338
749,A20L000,01800,00200,45808
749,A20L000,01800,00300,45808
749,A20L000,02000,00200,10908
749,A20L000,02000,00300,10908
749,A20L000,02100,00200,25424
749,A20L000,02100,00300,25424
749,A20L000,02200,00200,382265
749,A20L000,02200,00300,382265
749,A20L000,02300,00200,935197
749,A20L000,02300,00300,935197
749,A20O000,00300,00200,119
749,A20O000,00300,00300,119
749,A20O000,00400,00200,554
749,A20O000,00400,00300,554
749,A20O000,00500,00200,683
749,A20O000,00500,00300,683
749,A20O000,00600,00200,10
749,A20O000,00600,00300,10
749,A20O000,00800,00200,182
749,A20O000,00800,00300,182
749,A20O000,00900,00200,199
749,A20O000,00900,00300,199
749,A20O000,00901,00200,5280
749,A20O000,00901,00300,5280
749,A20O000,01000,00200,7027
749,A20O000,01000,00300,7027
749,A20O000,01200,00200,2060
749,A20O000,01200,00300,2060
749,A20O000,01500,00200,1658
749,A20O000,01500,00300,1658
749,A20O000,01800,00200,519
749,A20O000,01800,00300,519
749,A20O000,02000,00200,468
749,A20O000,02000,00300,468
749,A20O000,02100,00200,306
749,A20O000,02100,00300,306
749,A20O000,02200,00200,5011
749,A20O000,02200,00300,5011
749,A20O000,02300,00200,12038
749,A20O000,02300,00300,12038
749,A20P000,00100,00200,24818
749,A20P000,00100,00300,24818
749,A20P000,00200,00200,2784
749,A20P000,00200,00300,2784
749,A20P000,00300,00200,1918
749,A20P000,00300,00300,1918
749,A20P000,00400,00200,8897
749,A20P000,00400,00300,8897
749,A20P000,00500,00200,2728
749,A20P000,00500,00300,2728
749,A20P000,00600,00200,2290
749,A20P000,00600,00300,2290
749,A20P000,00800,00200,26877
749,A20P000,00800,00300,26877
749,A20P000,00900,00200,1623
749,A20P000,00900,00300,1623
749,A20P000,00901,00200,-5196
749,A20P000,00901,00300,-5196
749,A20P000,01000,00200,66739
749,A20P000,01000,00300,66739
749,A20P000,01200,00200,3538
749,A20P000,01200,00300,3538
749,A20P000,01300,00200,16050
749,A20P000,01300,00300,16050
749,A20P000,01500,00200,4575
749,A20P000,01500,00300,4575
749,A20P000,01800,00200,7717
749,A20P000,01800,00300,7717
749,A20P000,02000,00200,975
749,A20P000,02000,00300,975
749,A20P000,02100,00200,2727
749,A20P000,02100,00300,2727
749,A20P000,02200,00200,35582
749,A20P000,02200,00300,35582
749,A20P000,02300,00200,102321
749,A20P000,02300,00300,102321
749,A20U000,00100,00200,44774
749,A20U000,00100,00300,44774
749,A20U000,00200,00200,5543
749,A20U000,00200,00300,5543
749,A20U000,00300,00200,5900
749,A20U000,00300,00300,5900
749,A20U000,00400,00200,20704
749,A20U000,00400,00300,20704
749,A20U000,00500,00200,4508
749,A20U000,00500,00300,4508
749,A20U000,00600,00200,5130
749,A20U000,00600,00300,5130
749,A20U000,00800,00200,25168
749,A20U000,00800,00300,25168
749,A20U000,00900,00200,46321
749,A20U000,00900,00300,46321
749,A20U000,00901,00200,-10539
749,A20U000,00901,00300,-10539
749,A20U000,01000,00200,147509
749,A20U000,01000,00300,147509
749,A20U000,01200,00200,6583
749,A20U000,01200,00300,6583
749,A20U000,01300,00200,8430
749,A20U000,01300,00300,8430
749,A20U000,01500,00200,4148
749,A20U000,01500,00300,4148
749,A20U000,01800,00200,29231
749,A20U000,01800,00300,29231
749,A20U000,02000,00200,1899
749,A20U000,02000,00300,1899
749,A20U000,02100,00200,39863
749,A20U000,02100,00300,39863
749,A20U000,02200,00200,90154
749,A20U000,02200,00300,90154
749,A20U000,02300,00200,237663
749,A20U000,02300,00300,237663
749,A400010,00100,00300,25
749,A400010,00100,00400,1060803
749,A400010,00100,00600,9
749,A400010,00100,00700,130542
749,A400010,00200,00600,10
749,A400010,00200,00700,41189
749,A400010,00300,00600,11
749,A400010,00300,00700,607895
749,A400010,00400,00600,12
749,A400010,00400,00700,281177
749,A400010,00500,00300,4
749,A400010,00500,00400,361334
749,A400010,00500,00600,3
749,A400010,00500,00700,361334
749,A500010,00700,00200,-13492
749,A500010,00700,00400,1
749,A500010,00800,00200,-20340
749,A500010,00800,00400,9
749,A500010,01200,00200,-6537
749,A500010,01200,00400,4
749,A500010,01500,00200,-1028053
749,A500010,01500,00400,9
749,A500010,01501,00200,-2102
749,A500010,01501,00400,9
749,A500010,01502,00200,-22774
749,A500010,01502,00400,4
749,A500010,01503,00200,-207063
749,A500010,01503,00400,12
749,A500010,01600,00200,-11626
749,A500010,01600,00400,4
749,A500010,01601,00200,-1163132
749,A500010,01601,00400,25.03
749,A500010,01602,00200,-4000
749,A500010,01602,00400,11
749,A500010,01603,00200,-30592
749,A500010,01603,00400,13
749,A500010,01700,00200,-2509711
749,A60000A,00300,00100,2344486
749,A60000A,00300,00200,283180
749,A60000A,00300,00400,283180
749,A60000A,00300,00600,2627666
749,A60000A,00800,00100,2344486
749,A60000A,00800,00200,283180
749,A60000A,00800,00400,283180
749,A60000A,00800,00600,2627666
749,A60000B,00300,00100,1577562
749,A60000B,00300,00200,297978
749,A60000B,00300,00400,1875540
749,A60000B,00900,00100,1577562
749,A60000B,00900,00200,297978
749,A60000B,00900,00400,1875540
749,A60000C,00100,00100,297978
749,A60000C,00400,00100,297978
749,B000000,00100,00100,3899177
749,B000000,00100,00200,-645069
749,B000000,00100,00300,-260640
749,B000000,00100,00900,2993468
749,B000000,00100,01000,-2993468
749,B000000,00200,00100,7485090
749,B000000,00200,00200,442425
749,B000000,00200,00300,195490
749,B000000,00200,00800,-8123005
749,B000000,00300,00100,1755204
749,B000000,00300,00800,4878912
749,B000000,00300,00900,6634116
749,B000000,00300,01000,1358431
749,B000000,00300,01100,7992547
749,B000000,00500,00100,935197
749,B000000,00500,00800,1992435
749,B000000,00500,00900,2927632
749,B000000,00500,01000,599477
749,B000000,00500,01100,3527109
749,B000000,00600,00100,336061
749,B000000,00600,00800,613057
749,B000000,00600,00900,949118
749,B000000,00600,01000,194346
749,B000000,00600,01100,1143464
749,B000000,00700,00100,102321
749,B000000,00700,00800,204352
749,B000000,00700,00900,306673
749,B000000,00700,01000,62796
749,B000000,00700,01100,369469
749,B000000,00800,00100,237663
749,B000000,00800,00800,383161
749,B000000,00800,00900,620824
749,B000000,00800,01000,127123
749,B000000,00800,01100,747947
749,B000000,00900,00100,12038
749,B000000,00900,00800,51088
749,B000000,00900,00900,63126
749,B000000,00900,01000,12926
749,B000000,00900,01100,76052
749,B000000,01400,00100,2707797
749,B000000,01400,00200,202644
749,B000000,01400,00300,65150
749,B000000,01400,00900,2975591
749,B000000,01400,01000,609297
749,B000000,01400,01100,3584888
749,B000000,01401,00100,63455
749,B000000,01401,00900,63455
749,B000000,01401,01000,12993
749,B000000,01401,01100,76448
749,B000000,01402,00100,78525
749,B000000,01402,00900,78525
749,B000000,01402,01000,16079
749,B000000,01402,01100,94604
749,B000000,01600,00100,17612528
749,B000000,01600,00900,17612528
749,B000000,01600,01100,17612528
749,B100000,00200,00200,1644
749,B100000,00200,00300,4972
749,B100000,00300,00800,191
749,B100000,00300,01000,6634116
749,B100000,00500,00800,78
749,B100000,00500,01000,2927632
749,B100000,00600,00800,24
749,B100000,00600,01000,949118
749,B100000,00700,00800,8
749,B100000,00700,01000,306673
749,B100000,00800,00800,15
749,B100000,00800,01000,620824
749,B100000,00900,00800,2
749,B100000,00900,01000,63126
749,B100000,01400,00200,753
749,B100000,01400,00300,1657
749,B100000,01400,01000,2975591
749,B100000,01401,01000,63455
749,B100000,01402,01000,78525
749,B100000,01600,00200,2397
749,B100000,01600,00300,6629
749,B100000,01600,00800,318
749,B100000,01600,01000,14619060
749,B100000,01700,00200,645069
749,B100000,01700,00300,260640
749,B100000,01700,00800,8123005
749,B100000,01700,01000,2993468
749,B100000,01800,00200,269.115144
749,B100000,01800,00300,39.318148
749,B100000,01800,00800,25544.040881
749,B100000,01800,01000,.204765
749,C000001,00100,00100,117
749,C000001,00200,00100,117
749,C000001,00300,00100,1
749,C000001,00400,00100,7992547
749,C000001,00500,00100,7992547
749,D000000,00100,00100,7992547
749,D000000,00300,00100,7992547
749,D000000,00400,00100,6605703
749,D000000,00500,00100,1386844
749,D000000,00600,00100,27737
749,D000000,00800,00100,1359107
749,E000000,00100,00100,3150362
749,E000000,00400,00100,4017997
749,E000000,00800,00100,398789
749,E000000,00900,00100,1367286
749,E000000,01100,00100,8934434
749,E000000,01700,00100,2627666
749,E000000,01800,00100,1875540
749,E000000,02700,00100,752126
749,E000000,02800,00100,22791363
749,E000000,03100,00100,2241034
749,E000000,03200,00100,25032397
749,E000000,03300,00100,34718957
749,E000000,03400,00100,860536
749,E000000,03500,00100,2342849
749,E000000,04200,00100,3203385
749,E000000,04400,00100,202431
749,E000000,04600,00100,2353863
749,E000000,04900,00100,2556294
749,E000000,05000,00100,5759679
749,E000000,05100,00100,28959278
749,E000000,05800,00100,28959278
749,E000000,05900,00100,34718957
749,E100001,00700,00100,4153763
749,E100001,00700,00300,4153763
749,E100001,00800,00100,20340
749,E100001,00800,00300,20340
749,E100001,01000,00100,7982521
749,E100001,01000,00300,7982521
749,E100001,01100,00100,6618306
749,E100001,01100,00300,6618306
749,E100001,01200,00100,18774930
749,E100001,01200,00300,18774930
749,E100002,00100,00200,20122239
749,E100002,00300,00100,281288
749,E100002,00600,00200,281288
749,E100002,00800,00100,5
749,E100002,01100,00200,5
749,E100002,01200,00200,20403522
749,E200000,00100,00200,18774930
749,E200000,00300,00200,18774930
749,E200000,00400,00200,20403522
749,E200000,00500,00200,-1628592
749,E200000,00700,00100,22711
749,E200000,00800,00100,2327471
749,E200000,02000,00100,207063
749,E200000,02100,00100,92884
749,E200000,02200,00100,152066
749,E200000,02300,00100,193342
749,E200000,02301,00100,7753
749,E200000,02400,00200,3003290
749,E200000,02500,00200,1374698
749,E200000,02900,00200,1374698
749,S000003,00100,00100,1359107
749,S100001,00100,00100,191
749,S100001,00100,00300,191
749,S100001,00200,00100,74
749,S100001,00200,00300,74
749,S100001,00300,00100,117
749,S100001,00300,00300,117
749,S100001,00801,00100,78
749,S100001,00801,00200,13
749,S100001,00802,00100,8
749,S100001,00802,00200,4
749,S100001,00804,00100,24
749,S100001,00804,00200,3
749,S100001,00805,00100,84
749,S100001,00807,00100,496
749,S100001,00808,00100,271
749,S100001,00809,00100,15
749,S100001,00809,00200,6
749,S100001,00810,00100,2
749,S100001,00811,00100,14
749,S100001,00900,00100,992
749,S100001,00900,00200,26
749,S100003,00101,00200,1
749,S100003,00101,00400,20.56
749,S100003,00102,00200,41.74
749,S100003,00102,00400,10.04
749,S100003,00103,00200,36.18
749,S100003,00103,00400,18.18
749,S100003,00200,00100,127.7
750,A000000,00100,00200,298293
750,A000000,00100,00300,298293
750,A000000,00100,00400,22253
750,A000000,00100,00500,320546
750,A000000,00100,00700,320546
750,A000000,00200,00200,194389
750,A000000,00200,00300,194389
750,A000000,00200,00500,194389
750,A000000,00200,00700,194389
750,A000000,00300,00200,1555220
750,A000000,00300,00300,1555220
750,A000000,00300,00500,1555220
750,A000000,00300,00700,1555220
750,A000000,00400,00100,1103124
750,A000000,00400,00200,7818804
750,A000000,00400,00300,8921928
750,A000000,00400,00400,-22253
750,A000000,00400,00500,8899675
750,A000000,00400,00600,-527469
750,A000000,00400,00700,8372206
750,A000000,00500,00200,245612
750,A000000,00500,00300,245612
750,A000000,00500,00500,245612
750,A000000,00500,00700,245612
750,A000000,00700,00200,128931
750,A000000,00700,00300,128931
750,A000000,00700,00500,128931
750,A000000,00700,00700,128931
750,A000000,00900,00100,4667915
750,A000000,00900,00200,4610293
750,A000000,00900,00300,9278208
750,A000000,00900,00400,-399097
750,A000000,00900,00500,8879111
750,A000000,00900,00600,-21100
750,A000000,00900,00700,8858011
750,A000000,01000,00100,978720
750,A000000,01000,00200,7573
750,A000000,01000,00300,986293
750,A000000,01000,00400,-204475
750,A000000,01000,00500,781818
750,A000000,01000,00700,781818
750,A000000,01100,00100,250667
750,A000000,01100,00200,51342
750,A000000,01100,00300,302009
750,A000000,01100,00400,-62612
750,A000000,01100,00500,239397
750,A000000,01100,00700,239397
750,A000000,01300,00200,5704018
750,A000000,01300,00300,5704018
750,A000000,01300,00500,5704018
750,A000000,01300,00700,5704018
750,A000000,01500,00200,1087756
750,A000000,01500,00300,1087756
750,A000000,01500,00500,1087756
750,A000000,01500,00700,1087756
750,A000000,01600,00200,532750
750,A000000,01600,00300,532750
750,A000000,01600,00500,532750
750,A000000,01600,00700,532750
750,A000000,01700,00200,86362
750,A000000,01700,00300,86362
750,A000000,01700,00500,86362
750,A000000,01700,00700,86362
750,A000000,01800,00200,253397
750,A000000,01800,00300,253397
750,A000000,01800,00500,253397
750,A000000,01800,00700,253397
750,A000000,01900,00200,5496
750,A000000,01900,00300,5496
750,A000000,01900,00500,5496
750,A000000,01900,00700,5496
750,A000000,02500,00100,1398876
750,A000000,02500,00200,1396439
750,A000000,02500,00300,2795315
750,A000000,02500,00400,666184
750,A000000,02500,00500,3461499
750,A000000,02500,00700,3461499
750,A000000,02600,00100,8399302
750,A000000,02600,00200,23976675
750,A000000,02600,00300,32375977
750,A000000,02600,00500,32375977
750,A000000,02600,00600,-548569
750,A000000,02600,00700,31827408
750,A100000,00100,00200,74500
750,A100000,00100,00300,74500
750,A100000,00200,00100,384756
750,A100000,00200,00300,384756
