421,8,36P001,,1,01/01/2022,12/31/2022,04/18/2023,N,N,F,10001,4,04/03/2023,,,,03/23/2023
441,6,33P003,,1,01/01/2022,12/31/2022,05/31/2023,N,N,F,10001,4,05/29/2023,,,,05/22/2023
450,6,29P001,,1,01/01/2022,12/31/2022,06/05/2023,N,N,F,10001,4,06/04/2023,,,,05/26/2023
451,6,31P001,,1,01/01/2022,12/31/2022,06/05/2023,N,N,F,10001,4,06/04/2023,,,,05/25/2023
455,6,17P001,,1,01/01/2022,12/31/2022,06/08/2023,N,N,F,10001,4,06/07/2023,,,,05/26/2023
460,6,44P003,,1,01/01/2022,12/31/2022,06/20/2023,N,N,F,10001,4,06/19/2023,,,,05/30/2023
469,2,12HL01,,1,01/01/2022,12/31/2022,06/22/2023,N,N,F,10001,4,06/21/2023,,,,05/31/2023
474,8,05P003,,1,01/01/2022,12/31/2022,06/27/2023,N,N,F,10001,4,06/22/2023,,,,06/01/2023
485,8,26P002,,1,01/01/2022,12/31/2022,07/14/2023,N,N,F,10001,4,07/12/2023,,,,06/01/2023
487,8,49P001,,1,01/01/2022,12/31/2022,07/14/2023,N,N,F,10001,4,07/12/2023,,,,05/31/2023
488,8,36HL06,,2,01/01/2022,12/31/2022,07/14/2023,N,N,K,10001,4,07/11/2023,,07/13/2023,,06/26/2023
549,2,36P003,,5,01/01/2022,12/31/2022,11/15/2023,N,N,F,10001,4,11/14/2023,,,,11/13/2023
553,10,05HL03,,1,07/01/2022,06/30/2023,11/28/2023,N,N,F,10001,4,11/27/2023,,,,11/21/2023
561,2,46P001,,1,07/01/2022,06/30/2023,01/16/2024,N,N,F,10001,4,01/02/2024,,,,12/22/2023
631,7,01P001,,2,10/01/2021,09/30/2022,06/21/2024,N,N,F,10001,4,06/19/2024,,06/20/2024,,03/01/2023
632,6,05P004,,2,10/01/2021,09/30/2022,06/21/2024,N,N,F,10001,4,06/19/2024,,06/20/2024,,02/24/2023
633,2,20HL02,,2,10/01/2021,09/30/2022,06/21/2024,N,N,F,10001,4,06/19/2024,,06/20/2024,,03/01/2023
634,6,32P001,,2,10/01/2021,09/30/2022,06/21/2024,N,N,F,10001,4,06/19/2024,,06/20/2024,,02/27/2023
635,6,44P001,,2,10/01/2021,09/30/2022,06/21/2024,N,N,F,10001,4,06/19/2024,,06/20/2024,,02/27/2023
638,6,44HL01,,2,10/01/2021,09/30/2022,06/24/2024,N,N,F,10001,4,06/19/2024,,06/21/2024,,03/01/2023
656,6,50P003,,2,01/01/2022,12/31/2022,07/19/2024,N,N,F,10001,4,06/29/2024,,07/01/2024,,05/19/2023
657,6,10HL01,,2,07/01/2022,06/30/2023,07/19/2024,N,N,F,10001,4,07/03/2024,,07/09/2024,,11/07/2023
658,4,24P001,,2,01/01/2022,12/31/2022,07/19/2024,N,N,F,10001,4,07/03/2024,,07/09/2024,,04/11/2023
659,6,45P004,,2,01/01/2022,12/31/2022,07/19/2024,N,N,F,10001,4,07/03/2024,,07/09/2024,,03/22/2023
660,10,05HL06,,2,07/01/2022,06/30/2023,07/19/2024,N,N,F,10001,4,07/09/2024,,07/10/2024,,11/17/2023
664,8,06HL04,,2,07/01/2022,06/30/2023,07/19/2024,N,N,F,10001,4,07/15/2024,,07/19/2024,,11/17/2023
666,6,35HL02,,2,01/01/2022,12/31/2022,08/15/2024,N,N,F,10001,4,08/12/2024,,08/14/2024,,04/24/2023
667,6,16P001,,2,01/01/2022,12/31/2022,08/23/2024,N,N,F,10001,4,08/21/2024,,08/22/2024,,05/01/2023
668,2,45HL04,,2,01/01/2022,12/31/2022,08/27/2024,N,N,F,10001,4,08/22/2024,,08/27/2024,,05/08/2023
670,6,33HL05,,2,01/01/2022,12/31/2022,08/29/2024,N,N,F,10001,4,08/26/2024,,08/28/2024,,05/22/2023
671,6,42P001,,2,01/01/2022,12/31/2022,08/30/2024,N,N,F,10001,4,08/28/2024,,08/30/2024,,05/12/2023
672,8,19HL05,,2,07/01/2022,06/30/2023,09/06/2024,N,N,F,10001,4,08/27/2024,,09/06/2024,,11/27/2023
673,8,21HL01,,2,07/01/2022,06/30/2023,09/06/2024,N,N,F,10001,4,08/27/2024,,09/06/2024,,11/29/2023
