573,6,05P004,,1,10/01/2022,09/30/2023,03/06/2024,N,N,F,10001,4,03/04/2024,,,,02/28/2024
574,7,01P001,,1,10/01/2022,09/30/2023,03/11/2024,N,N,F,10001,4,03/07/2024,,,,03/04/2024
576,6,32P001,,1,10/01/2022,09/30/2023,03/11/2024,N,N,F,10001,4,03/07/2024,,,,02/29/2024
577,6,44HL01,,1,10/01/2022,09/30/2023,03/11/2024,N,N,F,10001,4,03/07/2024,,,,02/29/2024
578,6,44P001,,1,10/01/2022,09/30/2023,03/11/2024,N,N,F,10001,4,03/07/2024,,,,02/28/2024
585,2,36P005,,1,01/01/2023,12/31/2023,04/10/2024,N,N,F,10001,4,04/05/2024,,,,04/04/2024
589,8,36P001,,1,01/01/2023,12/31/2023,04/16/2024,N,N,F,10001,4,04/15/2024,,,,04/15/2024
591,6,42P001,,1,01/01/2023,12/31/2023,04/24/2024,N,N,F,10001,4,04/24/2024,,,,04/23/2024
594,2,45HL04,,1,01/01/2023,12/31/2023,05/10/2024,N,N,F,10001,4,05/09/2024,,,,05/06/2024
596,2,36P003,,1,01/01/2023,12/31/2023,05/14/2024,N,N,F,10001,4,05/13/2024,,,,05/09/2024
597,6,39P002,,1,01/01/2023,12/31/2023,05/14/2024,N,N,F,10001,4,05/13/2024,,,,05/10/2024
598,4,24P001,,1,01/01/2023,12/31/2023,05/17/2024,N,N,F,10001,4,05/15/2024,,,,05/13/2024
599,6,33HL05,,1,01/01/2023,12/31/2023,05/17/2024,N,N,F,10001,4,05/16/2024,,,,05/14/2024
601,3,21HL02,,1,01/01/2023,12/31/2023,05/22/2024,N,N,F,10001,4,05/21/2024,,,,05/16/2024
603,6,18P001,,1,01/01/2023,12/31/2023,05/28/2024,N,N,F,10001,4,05/27/2024,,,,05/21/2024
604,6,36HL07,,1,01/01/2023,12/31/2023,05/30/2024,N,N,F,10001,4,05/27/2024,,,,05/21/2024
605,6,17P001,,1,01/01/2023,12/31/2023,06/06/2024,N,N,F,10001,4,06/05/2024,,,,05/24/2024
606,6,22P001,,1,01/01/2023,12/31/2023,06/06/2024,N,N,F,10001,4,06/04/2024,,,,05/24/2024
607,6,29P001,,1,01/01/2023,12/31/2023,06/06/2024,N,N,F,10001,4,06/05/2024,,,,05/24/2024
608,6,33P003,,1,01/01/2023,12/31/2023,06/06/2024,N,N,F,10001,4,06/05/2024,,,,05/24/2024
610,2,37P002,,1,01/01/2023,12/31/2023,06/06/2024,N,N,F,10001,4,06/05/2024,,,,05/24/2024
612,8,49P001,,1,01/01/2023,12/31/2023,06/11/2024,N,N,F,10001,4,06/05/2024,,,,05/30/2024
613,6,50P003,,1,01/01/2023,12/31/2023,06/11/2024,N,N,F,10001,4,06/05/2024,,,,05/29/2024
614,6,12P001,,1,01/01/2023,12/31/2023,06/13/2024,N,N,F,10001,4,06/13/2024,,,,06/03/2024
615,6,03P001,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/30/2024
616,8,05P003,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/31/2024
617,6,05P005,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/31/2024
618,8,21P001,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/30/2024
619,6,23P001,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/30/2024
620,6,31P001,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/30/2024
623,6,45P003,,1,01/01/2023,12/31/2023,06/14/2024,N,N,F,10001,4,06/12/2024,,,,05/30/2024
625,8,26P002,,1,01/01/2023,12/31/2023,06/18/2024,N,N,F,10001,4,06/13/2024,,,,05/29/2024
627,6,35HL01,,1,01/01/2023,12/31/2023,06/18/2024,N,N,F,10001,4,06/13/2024,,,,05/31/2024
628,2,45HL12,,1,01/01/2023,12/31/2023,06/18/2024,N,N,F,10001,4,06/17/2024,,,,05/28/2024
629,6,52P002,,1,01/01/2023,12/31/2023,06/18/2024,N,N,F,10001,4,06/13/2024,,,,05/31/2024
630,6,06P001,,1,01/01/2023,12/31/2023,06/20/2024,N,N,F,10001,4,06/19/2024,,,,05/30/2024
639,2,05HL04,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
640,2,05HL08,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
641,2,06HL05,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
642,2,12HL01,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
643,6,19P001,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
644,2,33P001,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
645,5,36HL06,,2,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/25/2024,,06/25/2024,,06/03/2024
646,8,39P001,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
647,6,50HL02,,1,01/01/2023,12/31/2023,06/26/2024,N,N,F,10001,4,06/24/2024,,,,05/31/2024
648,6,04P001,,1,01/01/2023,12/31/2023,06/27/2024,N,N,F,10001,4,06/25/2024,,,,06/03/2024
649,8,25P001,,1,01/01/2023,12/31/2023,06/27/2024,N,N,F,10001,4,06/25/2024,,,,06/03/2024
650,6,32HL01,,1,01/01/2023,12/31/2023,06/28/2024,N,N,F,10001,4,06/27/2024,,,,06/04/2024
665,6,36P002,,1,01/01/2023,12/31/2023,08/06/2024,N,N,F,10001,4,08/05/2024,,,,07/30/2024
669,6,33P004,,5,01/01/2023,12/31/2023,08/28/2024,N,N,F,10001,4,08/27/2024,,,,08/27/2024
719,8,05HL09,,1,07/01/2023,06/30/2024,10/29/2024,N,N,F,10001,4,10/28/2024,,,,10/23/2024
720,6,28P001,,1,07/01/2023,06/30/2024,10/29/2024,N,N,F,10001,4,10/28/2024,,,,10/24/2024
721,6,45P002,,5,01/01/2023,12/31/2023,10/31/2024,N,N,F,10001,4,10/30/2024,,,,10/30/2024
723,6,45P004,,2,01/01/2023,12/31/2023,11/06/2024,N,N,F,10001,4,10/30/2024,,11/05/2024,,03/20/2024
724,8,10P002,,1,06/01/2023,05/31/2024,11/12/2024,N,N,F,10001,4,11/11/2024,,,,11/01/2024
725,8,06HL04,,1,07/01/2023,06/30/2024,11/26/2024,N,N,F,10001,4,11/25/2024,,,,11/20/2024
727,6,10P001,,1,07/01/2023,06/30/2024,11/26/2024,N,N,F,10001,4,11/25/2024,,,,11/22/2024
728,6,11P002,,1,07/01/2023,06/30/2024,11/26/2024,N,N,F,10001,4,11/25/2024,,,,11/22/2024
729,6,40P002,,1,07/01/2023,06/30/2024,11/26/2024,N,N,F,10001,4,11/25/2024,,,,11/22/2024
730,10,05HL03,,1,07/01/2023,06/30/2024,12/03/2024,N,N,F,10001,4,12/02/2024,,,,11/22/2024
731,10,23HL02,,1,07/01/2023,06/30/2024,12/03/2024,N,N,F,10001,4,12/02/2024,,,,11/25/2024
732,6,50HL01,,1,07/01/2023,06/30/2024,12/04/2024,N,N,F,10001,4,12/03/2024,,,,11/22/2024
733,10,05HL06,,1,07/01/2023,06/30/2024,12/06/2024,N,N,F,10001,4,12/05/2024,,,,12/02/2024
734,8,19HL05,,1,07/01/2023,06/30/2024,12/06/2024,N,N,F,10001,4,12/05/2024,,,,11/27/2024
735,8,21HL01,,1,07/01/2023,06/30/2024,12/06/2024,N,N,F,10001,4,12/05/2024,,,,12/02/2024
736,2,45HL13,,1,07/01/2023,06/30/2024,12/06/2024,N,N,F,10001,4,12/05/2024,,,,12/02/2024
737,6,46P001,,1,07/01/2023,06/30/2024,12/06/2024,N,N,F,10001,4,12/05/2024,,,,12/02/2024
740,6,44P003,,5,01/01/2023,12/31/2023,12/27/2024,N,N,F,10001,4,12/23/2024,,,,12/20/2024
741,6,10HL01,,5,07/01/2023,06/30/2024,01/10/2025,N,N,F,10001,4,01/09/2025,,,,01/09/2025
742,6,15HL01,,2,01/01/2023,12/31/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,05/15/2024
743,6,15P001,,2,01/01/2023,12/31/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,05/09/2024
744,6,16P001,,2,01/01/2023,12/31/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,04/23/2024
745,2,20HL02,,2,10/01/2022,09/30/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,02/29/2024
746,6,33HL04,,2,01/01/2023,12/31/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,05/29/2024
747,11,34P001,,2,01/01/2023,12/31/2023,01/23/2025,N,N,F,10001,4,01/16/2025,,01/22/2025,,05/15/2024
