274,A000000,00100,00000,0100CAPITAL COSTS-BLDG & FIXT
274,A000000,00200,00000,0200CAPITAL COSTS-MVBLE EQUIPMENT
274,A000000,00300,00000,0300EMPLOYEE BENEFITS
274,A000000,00400,00000,0400ADMINISTRATIVE & GENERAL
274,A000000,00500,00000,0500OPERATION AND MAINTENANCE OF PLANT
274,A000000,00600,00000,0600HOUSEKEEPING
274,A000000,00700,00000,0700MEDICAL SUPPLIES
274,A000000,00800,00000,0800OTHER OVERHEAD
274,A000000,00900,00000,0900PROCUREMENT COORDINATORS
274,A000000,01000,00000,1000PROFESSIONAL EDUCATION
274,A000000,01100,00000,1100PUBLIC EDUCATION
274,A000000,01200,00000,1200QUALITY SERVICES
274,A000000,01201,00000,1201FAMILY SERVICES
274,A000000,01202,00000,1202CALL CENTER
274,A000000,01300,00000,1300KIDNEY ACQUISITIONS
274,A000000,01400,00000,1400TISSUE TYPING LABORATORY
274,A000000,01500,00000,1500LIVER ACQUISITIONS
274,A000000,01600,00000,1600HEART ACQUISITIONS
274,A000000,01700,00000,1700PANCREAS ACQUISITIONS
274,A000000,01800,00000,1800LUNG ACQUISITIONS
274,A000000,01900,00000,1900INTESTINE ACQUISITIONS
274,A000000,01901,00000,1901ORGAN-OTHER
274,A000000,02100,00000,2100RESEARCH
274,A000000,02200,00000,2200BLOOD BANK
274,A000000,02300,00000,2300LABORATORY-NON-TISSUE TYPING
274,A000000,02400,00000,2400DIALYSIS UNITS
274,A000000,02500,00000,2500TISSUE
274,A000000,02501,00000,2501OCULAR
274,A000000,02502,00000,2502NORTHERN NEVADA
274,A000000,02503,00000,2503LIVING DONATION
274,A000000,02504,00000,2504BONE MARROW
274,A100000,01700,00000,A&G
274,A100000,01800,00000,DEPRECIATION
274,A100000,01900,00000,EMPLOYEE BENEFITS
274,A100000,01901,00000,NETWORK DUES
274,A20H000,00900,00000,CARDIOLOGY
274,A20H000,02100,00000,OUTSIDE LAB - HEART
274,A20K000,00900,00000,OTHER HOSPITAL COSTS
274,A20K000,02100,00000,OUTSIDE LAB - KIDNEY
274,A20L000,00900,00000,OTHER HOSPITAL COSTS
274,A20L000,02100,00000,OUTSIDE LAB-LIVER
274,A20O000,00900,00000,OTHER HOSPITAL COSTS
274,A20O000,02100,00000,OUTSIDE LAB-INTESTINE
274,A20O001,00900,00000,OTHER HOSPITAL COSTS
274,A20O001,02100,00000,OUTSIDE LAB-OTHER
274,A20P000,00900,00000,OTHER HOSPITAL COSTS
274,A20P000,02100,00000,OUTSIDE LAB-PANC
274,A20U000,00900,00000,OTHER HOSPITAL COSTS
274,A20U000,02100,00000,OUTSIDE LAB-LUNG
274,A300000,00600,00000,OTHER TISSUE TYPING COSTS
274,A300000,00700,00000,DEPRECIATION
274,A300000,00800,00000,DUES
274,A300000,00900,00000,TRAINING AND TRAVEL
274,A300000,01000,00000,EQUIP
274,A300000,01001,00000,PRESERVATION
274,A300000,01002,00000,TRANSPORTATION FOR SPECIMENS
274,A300000,01003,00000,INSURANCE AND BUILDING
274,A300000,01004,00000,SUPPLIES & OTHER
274,A400010,00100,00000,PAYROLL TAXES
274,A400010,00100,00100,A
274,A400010,00100,00200,PROCUREMENT COORDINATORS
274,A400010,00100,00500,ADMINISTRATIVE & GENERAL
274,A400010,00200,00000,PAYROLL TAXES
274,A400010,00200,00100,A
274,A400010,00200,00200,PROFESSIONAL EDUCATION
274,A400010,00300,00000,PAYROLL TAXES
274,A400010,00300,00100,A
274,A400010,00300,00200,QUALITY SERVICES
274,A400010,00400,00000,PAYROLL TAXES
274,A400010,00400,00100,A
274,A400010,00400,00200,FAMILY SERVICES
274,A400010,00500,00000,PAYROLL TAXES
274,A400010,00500,00100,A
274,A400010,00500,00200,CALL CENTER
274,A400010,00600,00000,PAYROLL TAXES
274,A400010,00600,00100,A
274,A400010,00600,00200,TISSUE TYPING LABORATORY
274,A400010,00700,00000,PAYROLL TAXES
274,A400010,00700,00100,A
274,A400010,00700,00200,TISSUE
274,A400010,00800,00000,PAYROLL TAXES
274,A400010,00800,00100,A
274,A400010,00800,00200,OCULAR
274,A400010,00900,00000,PAYROLL TAXES
274,A400010,00900,00100,A
274,A400010,00900,00200,NORTHERN NEVADA
274,A400010,01000,00000,PAYROLL TAXES
274,A400010,01000,00100,A
274,A400010,01000,00200,LIVING DONATION
274,A400010,01100,00000,PAYROLL TAXES
274,A400010,01100,00100,A
274,A400010,01100,00200,BONE MARROW
274,A400010,01200,00000,TISSUE OVERHEAD
274,A400010,01200,00100,B
274,A400010,01200,00200,TISSUE
274,A400010,01200,00500,PROCUREMENT COORDINATORS
274,A400010,01300,00000,TISSUE OVERHEAD
274,A400010,01300,00100,B
274,A400010,01300,00200,OCULAR
274,A400010,01300,00500,PROFESSIONAL EDUCATION
274,A400010,01400,00000,TISSUE OVERHEAD
274,A400010,01400,00100,B
274,A400010,01400,00500,QUALITY SERVICES
274,A400010,01500,00000,TISSUE OVERHEAD
274,A400010,01500,00100,B
274,A400010,01500,00500,FAMILY SERVICES
274,A400010,01600,00000,TISSUE OVERHEAD
274,A400010,01600,00100,B
274,A400010,01600,00500,CALL CENTER
274,A400010,01700,00000,DIRECT ORGAN AQUISITION COSTS
274,A400010,01700,00100,C
274,A400010,01700,00200,KIDNEY ACQUISITIONS
274,A400010,01700,00500,ORGAN-OTHER
274,A400010,01800,00000,DIRECT ORGAN AQUISITION COSTS
274,A400010,01800,00100,C
274,A400010,01800,00200,LIVER ACQUISITIONS
274,A400010,01900,00000,DIRECT ORGAN AQUISITION COSTS
274,A400010,01900,00100,C
274,A400010,01900,00200,HEART ACQUISITIONS
274,A400010,02000,00000,DIRECT ORGAN AQUISITION COSTS
274,A400010,02000,00100,C
274,A400010,02000,00200,PANCREAS ACQUISITIONS
274,A400010,02100,00000,DIRECT ORGAN AQUISITION COSTS
274,A400010,02100,00100,C
274,A400010,02100,00200,LUNG ACQUISITIONS
274,A400010,02200,00000,BLDG OVEREHAD COST
274,A400010,02200,00100,D
274,A400010,02200,00200,ADMINISTRATIVE & GENERAL
274,A400010,02200,00500,PROCUREMENT COORDINATORS
274,A400010,02300,00000,BLDG OVEREHAD COST
274,A400010,02300,00100,D
274,A400010,02300,00500,PROFESSIONAL EDUCATION
274,A400010,02400,00000,BLDG OVEREHAD COST
274,A400010,02400,00100,D
274,A400010,02400,00500,QUALITY SERVICES
274,A400010,02500,00000,BLDG OVEREHAD COST
274,A400010,02500,00100,D
274,A400010,02500,00500,FAMILY SERVICES
274,A400010,02600,00000,BLDG OVEREHAD COST
274,A400010,02600,00100,D
274,A400010,02600,00500,CALL CENTER
274,A400010,02700,00000,BLDG OVEREHAD COST
274,A400010,02700,00100,D
274,A400010,02700,00500,TISSUE TYPING LABORATORY
274,A400010,02800,00000,BLDG OVEREHAD COST
274,A400010,02800,00100,D
274,A400010,02800,00500,TISSUE
274,A400010,02900,00000,BLDG OVEREHAD COST
274,A400010,02900,00100,D
274,A400010,02900,00500,OCULAR
274,A400010,03000,00000,BLDG OVEREHAD COST
274,A400010,03000,00100,D
274,A400010,03000,00500,NORTHERN NEVADA
274,A400010,03100,00000,BLDG OVEREHAD COST
274,A400010,03100,00100,D
274,A400010,03100,00500,LIVING DONATION
274,A400010,03200,00000,BLDG OVEREHAD COST
274,A400010,03200,00100,D
274,A400010,03200,00500,BONE MARROW
274,A500010,01200,00100,B
274,A500010,01200,00300,CAPITAL COSTS-MVBLE EQUIPMENT
274,A500010,01503,00000,NONALLOWABLE INTEREST EXPENSE
274,A500010,01503,00100,A
274,A500010,01503,00300,CAPITAL COSTS-MVBLE EQUIPMENT
274,A500010,01504,00000,GALA REVENUE
274,A500010,01504,00100,B
274,A500010,01504,00300,PROFESSIONAL EDUCATION
274,A500010,01600,00000,AOPO LOBBYING
274,A500010,01600,00100,A
274,A500010,01600,00300,ADMINISTRATIVE & GENERAL
274,A51000A,00100,00100,N
274,A60000A,00700,00000,CIP
274,B10000*,00100,00200,CAP BLDG
274,B10000*,00100,00300,CAP COSTS
274,B10000*,00100,00400,EMPLOYEE
274,B10000*,00100,00500,MEDICAL
274,B10000*,00100,00800,ORGAN
274,B10000*,00100,01000,ADMIN &
274,B10000*,00200,00200,OP PLANT &
274,B10000*,00200,00300,MOVABLE
274,B10000*,00200,00400,BENEFITS
274,B10000*,00200,00500,SUPPLIES
274,B10000*,00200,00800,ACQUISITN
274,B10000*,00200,01000,GENERAL
274,B10000*,00300,00200,HOUSEKEEP
274,B10000*,00300,00300,EQUIPMENT
274,B10000*,00300,00800,COSTS
274,B10000*,00400,00200,SQUARE
274,B10000*,00400,00300,SQUARE
274,B10000*,00400,00400,ADJUST
274,B10000*,00400,00500,COSTED
274,B10000*,00400,00800,NUMBER
274,B10000*,00400,01000,ACCUM
274,B10000*,00500,00200,FEET
274,B10000*,00500,00300,FEET
274,B10000*,00500,00400,SALARIES
274,B10000*,00500,00500,REQUISIT
274,B10000*,00500,00800,ORGANS
274,B10000*,00500,01000,COSTS
274,B10000*,00600,00200,1
274,B10000*,00600,00300,2
274,B10000*,00600,00400,3
274,B10000*,00600,00500,3
274,B10000*,00600,00800,3
274,B10000*,00600,01000,3
274,B100000,00000,01000,X
274,E000000,00900,00000,457 ASSET
274,E000000,02600,00000,SOFTWARE
274,E000000,03100,00000,OTHER ASSETS
274,E000000,04100,00000,INTERCOMPANY
274,E000000,04600,00000,457 LIABILITY AND OTHER
274,E100001,00700,00000,TISSUE
274,E100001,00800,00000,OCULAR
274,E100001,00900,00000,LIVING DONATION
274,E100001,00901,00000,BONE MARROW LAB
274,E100002,00300,00000,OTHER EXPENSES
274,E200000,02000,00000,OTHER REVENUES
274,E200000,02100,00000,GAIN ON FORGIVENESS OF DEBT (PP)
274,E200000,02600,00000,LOSS FROM INVESTMENTS
274,S000000,00100,00100,X
274,S000000,00400,00100,1
274,S000000,00500,00100,05/20/2022
274,S000000,00600,00100,10001
274,S000000,00700,00100,N
274,S000000,00800,00100,N
274,S000000,01000,00100,4
